(30, 'dog', 'nurse')
(59, 'patient', 'surgeon')
(59, 'patient', 'bandage')
(59, 'patient', 'sick')
(59, 'sick', 'nurse')
(59, 'sick', 'doctor')
(59, 'sick', 'hospital')
(59, 'sick', 'surgeon')
(59, 'sick', 'bandage')
(59, 'sick', 'patient')
(60, 'dog', 'nurse')
(60, 'dog', 'doctor')
(60, 'dog', 'hospital')
(60, 'dog', 'surgeon')
(60, 'dog', 'bandage')
(60, 'dog', 'patient')
(60, 'dog', 'sick')
(60, 'cat', 'nurse')
(60, 'cat', 'doctor')
(60, 'cat', 'hospital')
(60, 'cat', 'surgeon')
(60, 'cat', 'bandage')
(60, 'cat', 'patient')
(60, 'cat', 'sick')
(60, 'airplane', 'nurse')
(60, 'airplane', 'doctor')
(60, 'airplane', 'hospital')
(60, 'airplane', 'surgeon')
(60, 'airplane', 'bandage')
(60, 'airplane', 'patient')
(60, 'airplane', 'sick')
(60, 'car', 'nurse')
(60, 'car', 'doctor')
(60, 'car', 'hospital')
(60, 'car', 'surgeon')
(60, 'car', 'bandage')
(60, 'car', 'patient')
(60, 'car', 'sick')
(60, 'tree', 'nurse')
(60, 'tree', 'doctor')
(60, 'tree', 'hospital')
(60, 'tree', 'surgeon')
(60, 'tree', 'bandage')
(60, 'tree', 'patient')
(60, 'tree', 'sick')
(60, 'lecturer', 'nurse')
(60, 'lecturer', 'doctor')
(60, 'lecturer', 'hospital')
(60, 'lecturer', 'surgeon')
(60, 'lecturer', 'bandage')
(60, 'lecturer', 'patient')
(60, 'lecturer', 'sick')
(60, 'ship', 'nurse')
(60, 'ship', 'doctor')
(60, 'ship', 'hospital')
(60, 'ship', 'surgeon')
(60, 'ship', 'bandage')
(60, 'ship', 'patient')
(60, 'ship', 'sick')
(60, 'nurse', 'doctor')
(60, 'nurse', 'hospital')
(60, 'nurse', 'surgeon')
(60, 'nurse', 'bandage')
(60, 'nurse', 'patient')
(60, 'nurse', 'sick')
(60, 'doctor', 'nurse')
(60, 'doctor', 'hospital')
(60, 'doctor', 'surgeon')
(60, 'doctor', 'bandage')
(60, 'doctor', 'patient')
(60, 'doctor', 'sick')
(60, 'hospital', 'nurse')
(60, 'hospital', 'doctor')
(60, 'hospital', 'surgeon')
(60, 'hospital', 'bandage')
(60, 'hospital', 'patient')
(60, 'hospital', 'sick')
(60, 'surgeon', 'nurse')
(60, 'surgeon', 'doctor')
(60, 'surgeon', 'hospital')
(60, 'surgeon', 'bandage')
(60, 'surgeon', 'patient')
(60, 'surgeon', 'sick')
(60, 'bandage', 'nurse')
(60, 'bandage', 'doctor')
(60, 'bandage', 'hospital')
(60, 'bandage', 'surgeon')
(60, 'bandage', 'patient')
(60, 'bandage', 'sick')
(60, 'patient', 'nurse')
(60, 'patient', 'doctor')
(60, 'patient', 'hospital')
(60, 'patient', 'surgeon')
(60, 'patient', 'bandage')
(60, 'patient', 'sick')
(60, 'sick', 'nurse')
(60, 'sick', 'doctor')
(60, 'sick', 'hospital')
(60, 'sick', 'surgeon')
(60, 'sick', 'bandage')
(60, 'sick', 'patient')
